Order Date,Product Name,Category,Region,Quantity,Sales,Profit,Year,Month,Quarter,profit margin
17-10-2023,Headphones,Accessories,North,6,4656,673.35,2023,October,Q4,0.144619845
18-10-2023,Headphones,Accessories,North,2,330,21.46,2023,October,Q4,0.065030303
19-10-2023,Camera,Electronics,North,7,1799,274.11,2023,October,Q4,0.152367982
20-10-2023,Printer,Office,East,1,1029,173.61,2023,October,Q4,0.168717201
21-10-2023,Headphones,Accessories,North,8,5432,1619.39,2023,October,Q4,0.298120398
22-10-2023,Camera,Electronics,West,5,5785,1191.11,2023,October,Q4,0.205896283
23-10-2023,Printer,Office,North,1,1062,272.42,2023,October,Q4,0.256516008
24-10-2023,Keyboard,Accessories,North,1,163,22.07,2023,October,Q4,0.135398773
25-10-2023,Smartphone,Electronics,West,9,9162,1625.62,2023,October,Q4,0.177430692
26-10-2023,Printer,Office,East,4,1440,130.24,2023,October,Q4,0.090444444
27-10-2023,Monitor,Accessories,South,5,1465,149.62,2023,October,Q4,0.102129693
28-10-2023,Monitor,Accessories,West,2,366,31.23,2023,October,Q4,0.085327869
29-10-2023,Camera,Electronics,South,5,3135,277.28,2023,October,Q4,0.088446571
30-10-2023,Keyboard,Accessories,North,2,630,161.04,2023,October,Q4,0.255619048
31-10-2023,Monitor,Accessories,South,1,213,42.94,2023,October,Q4,0.201596244
1/11/2023,Monitor,Accessories,North,4,3792,1092.85,2023,November,Q4,0.28819884
2/11/2023,Mouse,Accessories,East,2,1932,109.07,2023,November,Q4,0.056454451
3/11/2023,Keyboard,Accessories,West,4,4152,317.28,2023,November,Q4,0.076416185
4/11/2023,Smartphone,Electronics,North,7,3612,529.57,2023,November,Q4,0.146614064
5/11/2023,Smartphone,Electronics,East,2,2258,280.76,2023,November,Q4,0.124340124
6/11/2023,Camera,Electronics,South,3,594,47.73,2023,November,Q4,0.080353535
7/11/2023,Headphones,Accessories,West,7,8071,1799.06,2023,November,Q4,0.222904225
8/11/2023,Keyboard,Accessories,North,7,5838,631.45,2023,November,Q4,0.108162042
9/11/2023,Keyboard,Accessories,North,4,692,181.31,2023,November,Q4,0.262008671
10/11/2023,Keyboard,Accessories,South,3,1704,309.06,2023,November,Q4,0.181373239
11/11/2023,Printer,Office,South,5,3235,941.24,2023,November,Q4,0.290955178
12/11/2023,Mouse,Accessories,East,6,4746,545.57,2023,November,Q4,0.114953645
13-11-2023,Smartwatch,Electronics,South,8,7600,788.88,2023,November,Q4,0.1038
14-11-2023,Smartphone,Electronics,West,5,1935,128.01,2023,November,Q4,0.066155039
15-11-2023,Laptop,Electronics,North,3,1638,306.29,2023,November,Q4,0.186990232
16-11-2023,Keyboard,Accessories,West,7,4746,816.6,2023,November,Q4,0.172060683
17-11-2023,Smartphone,Electronics,North,8,4824,1187.93,2023,November,Q4,0.246254146
18-11-2023,Camera,Electronics,South,1,1193,153.72,2023,November,Q4,0.128851635
19-11-2023,Laptop,Electronics,East,2,562,92.94,2023,November,Q4,0.165373665
20-11-2023,Smartphone,Electronics,North,8,6200,1296.84,2023,November,Q4,0.209167742
21-11-2023,Printer,Office,North,8,4128,315.48,2023,November,Q4,0.076424419
22-11-2023,Printer,Office,East,5,5405,326.56,2023,November,Q4,0.060418131
23-11-2023,Laptop,Electronics,North,3,1371,104.66,2023,November,Q4,0.076338439
24-11-2023,Keyboard,Accessories,West,5,1405,194.33,2023,November,Q4,0.138313167
25-11-2023,Keyboard,Accessories,North,3,1644,158.32,2023,November,Q4,0.096301703
26-11-2023,Mouse,Accessories,West,6,3414,396.92,2023,November,Q4,0.116262449
27-11-2023,Laptop,Electronics,East,8,3272,674.57,2023,November,Q4,0.206164425
28-11-2023,Smartphone,Electronics,North,3,2655,646.91,2023,November,Q4,0.24365725
29-11-2023,Smartwatch,Electronics,West,7,1673,458.32,2023,November,Q4,0.273950986
30-11-2023,Tablet,Electronics,East,2,846,145.09,2023,November,Q4,0.171501182
1/12/2023,Smartphone,Electronics,East,1,985,196.64,2023,December,Q4,0.199634518
2/12/2023,Smartwatch,Electronics,North,9,7551,894.4,2023,December,Q4,0.118447888
3/12/2023,Tablet,Electronics,North,5,855,217.16,2023,December,Q4,0.253988304
4/12/2023,Camera,Electronics,South,2,396,94.55,2023,December,Q4,0.238762626
5/12/2023,Tablet,Electronics,West,8,2296,560.48,2023,December,Q4,0.244111498
6/12/2023,Monitor,Accessories,North,6,1704,199.94,2023,December,Q4,0.117335681
7/12/2023,Smartphone,Electronics,East,2,1180,261.16,2023,December,Q4,0.221322034
8/12/2023,Smartphone,Electronics,East,3,411,55.73,2023,December,Q4,0.135596107
9/12/2023,Mouse,Accessories,East,1,745,151.22,2023,December,Q4,0.202979866
10/12/2023,Printer,Office,West,9,10656,961.3,2023,December,Q4,0.090212087
11/12/2023,Mouse,Accessories,South,3,1494,178.5,2023,December,Q4,0.119477912
12/12/2023,Camera,Electronics,South,5,1755,358.01,2023,December,Q4,0.203994302
13-12-2023,Camera,Electronics,South,9,4941,894.52,2023,December,Q4,0.181040275
14-12-2023,Smartwatch,Electronics,North,6,6510,1539.18,2023,December,Q4,0.23643318
15-12-2023,Smartphone,Electronics,South,5,5465,719.92,2023,December,Q4,0.131732845
16-12-2023,Tablet,Electronics,South,3,3522,285.91,2023,December,Q4,0.081178308
17-12-2023,Tablet,Electronics,West,6,1656,139.86,2023,December,Q4,0.084456522
18-12-2023,Printer,Office,North,5,1255,257.15,2023,December,Q4,0.204900398
19-12-2023,Keyboard,Accessories,East,1,1192,320.13,2023,December,Q4,0.268565436
20-12-2023,Tablet,Electronics,West,5,1925,204.74,2023,December,Q4,0.106358442
21-12-2023,Tablet,Electronics,West,8,1688,337.33,2023,December,Q4,0.199840047
22-12-2023,Headphones,Accessories,South,1,260,16.81,2023,December,Q4,0.064653846
23-12-2023,Monitor,Accessories,West,5,4880,1250.66,2023,December,Q4,0.256282787
24-12-2023,Keyboard,Accessories,West,7,1134,179.74,2023,December,Q4,0.158500882
25-12-2023,Laptop,Electronics,North,9,9621,1201.29,2023,December,Q4,0.124861241
26-12-2023,Monitor,Accessories,South,4,2836,698.83,2023,December,Q4,0.246413963
27-12-2023,Printer,Office,North,9,5859,1153.89,2023,December,Q4,0.196943164
28-12-2023,Smartwatch,Electronics,South,2,2044,460.03,2023,December,Q4,0.225063601
29-12-2023,Monitor,Accessories,South,1,612,174.52,2023,December,Q4,0.285163399
30-12-2023,Smartwatch,Electronics,North,3,1890,492.31,2023,December,Q4,0.260481481
31-12-2023,Smartwatch,Electronics,East,5,2025,168.82,2023,December,Q4,0.083367901
1/1/2024,Printer,Office,South,2,1960,312.06,2024,January,Q1,0.159214286
2/1/2024,Camera,Electronics,North,6,4410,893.27,2024,January,Q1,0.202555556
3/1/2024,Keyboard,Accessories,West,8,8272,2391.88,2024,January,Q1,0.289153772
4/1/2024,Smartwatch,Electronics,West,6,5712,638.29,2024,January,Q1,0.111745448
5/1/2024,Smartwatch,Electronics,North,6,1524,178.36,2024,January,Q1,0.117034121
6/1/2024,Keyboard,Accessories,North,8,5160,1057.41,2024,January,Q1,0.204924419
7/1/2024,Mouse,Accessories,East,4,2956,451.6,2024,January,Q1,0.152774019
8/1/2024,Smartphone,Electronics,West,8,7944,2257.73,2024,January,Q1,0.28420569
9/1/2024,Camera,Electronics,North,5,1815,535.22,2024,January,Q1,0.294887052
10/1/2024,Headphones,Accessories,North,3,2706,546.97,2024,January,Q1,0.202132299
11/1/2024,Laptop,Electronics,North,2,1356,144.18,2024,January,Q1,0.106327434
12/1/2024,Printer,Office,South,6,6384,1189.19,2024,January,Q1,0.186276629
13-01-2024,Smartwatch,Electronics,South,9,4248,964.12,2024,January,Q1,0.226958569
14-01-2024,Monitor,Accessories,North,6,3954,676.82,2024,January,Q1,0.171173495
15-01-2024,Smartphone,Electronics,South,6,7110,739.6,2024,January,Q1,0.104022504
16-01-2024,Headphones,Accessories,South,7,8113,995.03,2024,January,Q1,0.12264637
17-01-2024,Headphones,Accessories,North,3,1830,183.62,2024,January,Q1,0.100338798
18-01-2024,Keyboard,Accessories,West,4,3732,671.19,2024,January,Q1,0.179847267
19-01-2024,Mouse,Accessories,West,6,4062,1087.17,2024,January,Q1,0.267644018
20-01-2024,Smartwatch,Electronics,North,1,496,93.31,2024,January,Q1,0.188125
21-01-2024,Smartwatch,Electronics,East,4,1104,84.31,2024,January,Q1,0.076367754
22-01-2024,Smartphone,Electronics,West,3,2274,662,2024,January,Q1,0.291116974
23-01-2024,Smartwatch,Electronics,North,8,4456,1106.04,2024,January,Q1,0.248213645
24-01-2024,Mouse,Accessories,West,8,4928,1038.18,2024,January,Q1,0.210669643
25-01-2024,Smartphone,Electronics,North,4,1740,224.79,2024,January,Q1,0.129189655
26-01-2024,Headphones,Accessories,North,2,178,31.46,2024,January,Q1,0.176741573
27-01-2024,Printer,Office,East,8,5296,1234.81,2024,January,Q1,0.233158988
28-01-2024,Mouse,Accessories,North,4,4156,847.09,2024,January,Q1,0.203823388
29-01-2024,Printer,Office,North,1,624,106.92,2024,January,Q1,0.171346154
30-01-2024,Smartphone,Electronics,West,4,3892,1052.72,2024,January,Q1,0.270483042
31-01-2024,Mouse,Accessories,South,9,1620,294.6,2024,January,Q1,0.181851852
1/2/2024,Mouse,Accessories,West,3,2250,301.97,2024,February,Q1,0.134208889
2/2/2024,Monitor,Accessories,West,2,1390,316.31,2024,February,Q1,0.227561151
3/2/2024,Camera,Electronics,South,5,5155,1325.16,2024,February,Q1,0.257063046
4/2/2024,Smartwatch,Electronics,North,5,1025,262.91,2024,February,Q1,0.256497561
5/2/2024,Mouse,Accessories,South,3,1785,244.52,2024,February,Q1,0.136985994
6/2/2024,Smartwatch,Electronics,North,9,2952,605.85,2024,February,Q1,0.20523374
7/2/2024,Headphones,Accessories,East,1,773,181.52,2024,February,Q1,0.234825356
8/2/2024,Tablet,Electronics,North,8,1640,361.48,2024,February,Q1,0.220414634
9/2/2024,Keyboard,Accessories,East,1,1017,69.33,2024,February,Q1,0.068171091
10/2/2024,Headphones,Accessories,East,4,1964,349.91,2024,February,Q1,0.178161914
11/2/2024,Mouse,Accessories,North,3,2994,638.59,2024,February,Q1,0.213289913
12/2/2024,Printer,Office,East,9,8046,2210.33,2024,February,Q1,0.274711658
13-02-2024,Printer,Office,West,2,1874,271.5,2024,February,Q1,0.144877268
14-02-2024,Mouse,Accessories,North,8,6008,871.76,2024,February,Q1,0.145099867
15-02-2024,Camera,Electronics,East,8,7240,411.19,2024,February,Q1,0.056794199
16-02-2024,Monitor,Accessories,South,9,1188,348.31,2024,February,Q1,0.293190236
17-02-2024,Headphones,Accessories,North,9,2997,163.34,2024,February,Q1,0.054501168
18-02-2024,Printer,Office,West,9,7524,2017.85,2024,February,Q1,0.268188464
19-02-2024,Monitor,Accessories,North,5,3625,268.73,2024,February,Q1,0.074132414
20-02-2024,Laptop,Electronics,East,8,6952,871.2,2024,February,Q1,0.125316456
21-02-2024,Camera,Electronics,North,9,1053,283.58,2024,February,Q1,0.269306743
22-02-2024,Monitor,Accessories,North,9,6696,1224.22,2024,February,Q1,0.182828554
23-02-2024,Headphones,Accessories,North,2,1420,93.59,2024,February,Q1,0.065908451
24-02-2024,Camera,Electronics,West,9,9972,2566.01,2024,February,Q1,0.2573215
25-02-2024,Laptop,Electronics,South,8,3136,494.26,2024,February,Q1,0.157608418
26-02-2024,Camera,Electronics,West,3,225,20.52,2024,February,Q1,0.0912
27-02-2024,Mouse,Accessories,East,3,1662,375.04,2024,February,Q1,0.225655836
28-02-2024,Printer,Office,West,4,500,85.96,2024,February,Q1,0.17192
29-02-2024,Smartphone,Electronics,North,8,3168,747.33,2024,February,Q1,0.235899621
1/3/2024,Smartphone,Electronics,East,1,622,104.57,2024,March,Q1,0.168118971
2/3/2024,Tablet,Electronics,North,3,1233,361.12,2024,March,Q1,0.292879157
3/3/2024,Laptop,Electronics,West,3,573,116.14,2024,March,Q1,0.202687609
4/3/2024,Tablet,Electronics,South,1,702,129.34,2024,March,Q1,0.184245014
5/3/2024,Laptop,Electronics,South,8,4832,1261.06,2024,March,Q1,0.26098096
6/3/2024,Printer,Office,North,5,3765,670.8,2024,March,Q1,0.178167331
7/3/2024,Camera,Electronics,North,8,6928,1415.16,2024,March,Q1,0.204266744
8/3/2024,Headphones,Accessories,West,7,1624,436.13,2024,March,Q1,0.268552956
9/3/2024,Headphones,Accessories,North,1,68,10.39,2024,March,Q1,0.152794118
10/3/2024,Mouse,Accessories,North,1,651,187.99,2024,March,Q1,0.288771121
11/3/2024,Printer,Office,North,7,6293,718.49,2024,March,Q1,0.114172891
12/3/2024,Keyboard,Accessories,West,2,1068,85.71,2024,March,Q1,0.080252809
13-03-2024,Keyboard,Accessories,North,1,381,26.69,2024,March,Q1,0.070052493
14-03-2024,Printer,Office,South,2,2016,426.43,2024,March,Q1,0.211522817
15-03-2024,Headphones,Accessories,West,2,1224,340.67,2024,March,Q1,0.278325163
16-03-2024,Monitor,Accessories,South,5,2180,400.01,2024,March,Q1,0.183490826
17-03-2024,Laptop,Electronics,North,9,2853,353.09,2024,March,Q1,0.123760953
18-03-2024,Mouse,Accessories,South,1,272,45.33,2024,March,Q1,0.166654412
19-03-2024,Smartphone,Electronics,North,4,2640,183.23,2024,March,Q1,0.069405303
20-03-2024,Monitor,Accessories,North,2,488,129.02,2024,March,Q1,0.264385246
21-03-2024,Printer,Office,South,8,9184,1795.93,2024,March,Q1,0.195549869
22-03-2024,Tablet,Electronics,North,5,280,23.98,2024,March,Q1,0.085642857
23-03-2024,Keyboard,Accessories,East,3,2889,604.45,2024,March,Q1,0.209224645
24-03-2024,Laptop,Electronics,West,1,625,125.9,2024,March,Q1,0.20144
25-03-2024,Keyboard,Accessories,South,8,7056,538.48,2024,March,Q1,0.076315193
26-03-2024,Tablet,Electronics,West,8,3936,720.2,2024,March,Q1,0.182977642
27-03-2024,Smartwatch,Electronics,East,6,2472,363.38,2024,March,Q1,0.146998382
28-03-2024,Mouse,Accessories,West,5,855,67.57,2024,March,Q1,0.07902924
29-03-2024,Mouse,Accessories,West,3,3480,560.39,2024,March,Q1,0.161031609
30-03-2024,Camera,Electronics,South,1,846,103.3,2024,March,Q1,0.122104019
31-03-2024,Keyboard,Accessories,North,1,158,46.24,2024,March,Q1,0.292658228
1/4/2024,Mouse,Accessories,South,9,3186,583.24,2024,April,Q2,0.183063402
2/4/2024,Mouse,Accessories,North,7,6972,969.43,2024,April,Q2,0.139046185
3/4/2024,Mouse,Accessories,East,5,1745,449.64,2024,April,Q2,0.257673352
4/4/2024,Laptop,Electronics,East,8,4256,372.95,2024,April,Q2,0.087629229
5/4/2024,Keyboard,Accessories,South,3,1674,499.63,2024,April,Q2,0.298464755
6/4/2024,Camera,Electronics,North,8,6488,1072.86,2024,April,Q2,0.165360666
7/4/2024,Tablet,Electronics,East,5,3530,803.86,2024,April,Q2,0.22772238
8/4/2024,Mouse,Accessories,North,2,632,87.45,2024,April,Q2,0.138370253
9/4/2024,Monitor,Accessories,North,7,3675,236.8,2024,April,Q2,0.064435374
10/4/2024,Smartwatch,Electronics,West,6,5592,926.42,2024,April,Q2,0.165668813
11/4/2024,Keyboard,Accessories,East,6,6432,807.94,2024,April,Q2,0.125612562
12/4/2024,Camera,Electronics,East,3,3069,503.3,2024,April,Q2,0.163994787
13-04-2024,Keyboard,Accessories,North,7,2898,490.11,2024,April,Q2,0.169120083
14-04-2024,Tablet,Electronics,North,4,3960,632.76,2024,April,Q2,0.159787879
15-04-2024,Tablet,Electronics,South,3,1476,85.16,2024,April,Q2,0.057696477
16-04-2024,Printer,Office,East,2,1058,298.69,2024,April,Q2,0.28231569
17-04-2024,Monitor,Accessories,South,5,1215,162.02,2024,April,Q2,0.133349794
18-04-2024,Camera,Electronics,North,3,204,20.43,2024,April,Q2,0.100147059
19-04-2024,Tablet,Electronics,West,7,4137,221.66,2024,April,Q2,0.053579889
20-04-2024,Camera,Electronics,West,5,250,16.81,2024,April,Q2,0.06724
21-04-2024,Tablet,Electronics,West,5,1185,254.34,2024,April,Q2,0.214632911
22-04-2024,Headphones,Accessories,South,2,1504,108.52,2024,April,Q2,0.072154255
23-04-2024,Keyboard,Accessories,West,6,6888,945.07,2024,April,Q2,0.137205285
24-04-2024,Smartphone,Electronics,West,3,3588,958.84,2024,April,Q2,0.267235229
25-04-2024,Laptop,Electronics,South,7,1477,367.22,2024,April,Q2,0.248625592
26-04-2024,Smartwatch,Electronics,East,8,1280,131.56,2024,April,Q2,0.10278125
27-04-2024,Tablet,Electronics,South,7,7161,630.76,2024,April,Q2,0.08808267
28-04-2024,Printer,Office,North,5,1850,346.4,2024,April,Q2,0.187243243
29-04-2024,Mouse,Accessories,East,3,3378,520.31,2024,April,Q2,0.154029011
30-04-2024,Laptop,Electronics,West,7,7672,2046.38,2024,April,Q2,0.266733577
1/5/2024,Tablet,Electronics,South,6,4254,938.66,2024,May,Q2,0.220653503
2/5/2024,Keyboard,Accessories,East,5,2285,279.9,2024,May,Q2,0.12249453
3/5/2024,Keyboard,Accessories,West,7,5775,680.6,2024,May,Q2,0.117852814
4/5/2024,Smartphone,Electronics,North,9,9360,910.35,2024,May,Q2,0.097259615
5/5/2024,Printer,Office,North,8,6936,1156.52,2024,May,Q2,0.166741638
6/5/2024,Camera,Electronics,East,9,5634,464.71,2024,May,Q2,0.082483138
7/5/2024,Smartphone,Electronics,North,4,2644,731.86,2024,May,Q2,0.276800303
8/5/2024,Headphones,Accessories,North,1,247,35.65,2024,May,Q2,0.144331984
9/5/2024,Laptop,Electronics,East,7,1869,357.27,2024,May,Q2,0.191155698
10/5/2024,Smartwatch,Electronics,West,7,1988,430.59,2024,May,Q2,0.216594567
11/5/2024,Laptop,Electronics,West,4,1920,549.11,2024,May,Q2,0.285994792
12/5/2024,Headphones,Accessories,West,3,2577,196.37,2024,May,Q2,0.076201009
13-05-2024,Camera,Electronics,East,3,828,117.95,2024,May,Q2,0.142451691
14-05-2024,Camera,Electronics,South,2,1580,403.76,2024,May,Q2,0.255544304
15-05-2024,Camera,Electronics,East,9,9009,1909.26,2024,May,Q2,0.211928072
16-05-2024,Smartphone,Electronics,East,9,7425,1580.86,2024,May,Q2,0.212910438
17-05-2024,Monitor,Accessories,West,5,2945,672.35,2024,May,Q2,0.228302207
18-05-2024,Mouse,Accessories,West,3,294,22.9,2024,May,Q2,0.077891156
19-05-2024,Mouse,Accessories,South,5,5875,789.23,2024,May,Q2,0.134337021
20-05-2024,Smartwatch,Electronics,West,3,1308,197.6,2024,May,Q2,0.151070336
21-05-2024,Monitor,Accessories,South,4,2360,391.82,2024,May,Q2,0.166025424
22-05-2024,Smartwatch,Electronics,West,6,1008,245.45,2024,May,Q2,0.243501984
23-05-2024,Smartwatch,Electronics,North,6,1344,338.4,2024,May,Q2,0.251785714
24-05-2024,Printer,Office,West,7,5635,1185.97,2024,May,Q2,0.210464951
25-05-2024,Mouse,Accessories,East,4,4088,1200.03,2024,May,Q2,0.293549413
26-05-2024,Camera,Electronics,South,8,2192,441.77,2024,May,Q2,0.201537409
27-05-2024,Keyboard,Accessories,South,8,1952,444.15,2024,May,Q2,0.227535861
28-05-2024,Smartphone,Electronics,East,7,3955,1144.76,2024,May,Q2,0.289446271
29-05-2024,Mouse,Accessories,South,8,5256,1118.16,2024,May,Q2,0.212739726
30-05-2024,Camera,Electronics,North,1,1163,115.09,2024,May,Q2,0.098959587
31-05-2024,Smartwatch,Electronics,North,9,5004,973.65,2024,May,Q2,0.194574341
1/6/2024,Mouse,Accessories,North,8,9128,1342.19,2024,June,Q2,0.147040973
2/6/2024,Laptop,Electronics,East,4,4700,576.34,2024,June,Q2,0.122625532
3/6/2024,Camera,Electronics,West,2,1686,146.39,2024,June,Q2,0.086826809
4/6/2024,Keyboard,Accessories,South,9,4572,279.54,2024,June,Q2,0.061141732
5/6/2024,Smartphone,Electronics,South,5,2510,515.12,2024,June,Q2,0.205227092
6/6/2024,Smartphone,Electronics,West,3,3117,829.09,2024,June,Q2,0.265989734
7/6/2024,Laptop,Electronics,West,1,380,94.35,2024,June,Q2,0.248289474
8/6/2024,Monitor,Accessories,West,9,2889,604.19,2024,June,Q2,0.209134649
9/6/2024,Smartwatch,Electronics,East,9,3654,581.9,2024,June,Q2,0.159250137
10/6/2024,Printer,Office,East,6,5610,298.77,2024,June,Q2,0.053256684
11/6/2024,Smartphone,Electronics,South,1,668,99.4,2024,June,Q2,0.148802395
12/6/2024,Smartphone,Electronics,South,7,3983,360.13,2024,June,Q2,0.090416771
13-06-2024,Keyboard,Accessories,South,1,1112,272.81,2024,June,Q2,0.245332734
14-06-2024,Monitor,Accessories,North,9,4230,221.06,2024,June,Q2,0.052260047
15-06-2024,Tablet,Electronics,East,8,2968,530.3,2024,June,Q2,0.178672507
16-06-2024,Monitor,Accessories,West,5,4690,706.74,2024,June,Q2,0.150690832
17-06-2024,Camera,Electronics,West,6,4296,1240.31,2024,June,Q2,0.288712756
18-06-2024,Camera,Electronics,North,7,7203,523.52,2024,June,Q2,0.072680827
19-06-2024,Smartphone,Electronics,North,4,3640,695.31,2024,June,Q2,0.191019231
20-06-2024,Smartphone,Electronics,East,1,1131,304.62,2024,June,Q2,0.26933687
21-06-2024,Camera,Electronics,West,9,3627,797.53,2024,June,Q2,0.219886959
22-06-2024,Mouse,Accessories,South,8,7968,1249.98,2024,June,Q2,0.156875
23-06-2024,Headphones,Accessories,South,3,3546,490.28,2024,June,Q2,0.138262831
24-06-2024,Tablet,Electronics,South,5,2270,546.56,2024,June,Q2,0.24077533
25-06-2024,Keyboard,Accessories,West,2,1354,136.91,2024,June,Q2,0.101115214
26-06-2024,Headphones,Accessories,West,7,6811,1423.57,2024,June,Q2,0.209010424
27-06-2024,Smartwatch,Electronics,East,3,1410,232.65,2024,June,Q2,0.165
28-06-2024,Keyboard,Accessories,North,2,1170,249.99,2024,June,Q2,0.213666667
